"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"3247","BLAKELY SKYE, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",0,0.6,0.6,0.4,0.1,1.7
"3248","BLAKELY SKYE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",0,0.6,0,0.4,0.1,1.1
"3249","BLAKELY SKYE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.6,0,0.4,0.1,1.1
"3250","BLAKELY SKYE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0,0.2,0.6,0.8,0.2,1.8
"3251","BLAKELY SKYE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0,0.2,0,0.9,0.2,1.3
"3252","BLAKELY SKYE, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0,0.1,0.6,0.4,0.1,1.2
"3253","BLAKELY SKYE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0,0.1,0,0.4,0.1,0.6
"3254","BLAKELY SKYE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.4,0.1,0.6
"3255","BLAKELY SKYE, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0,0.1,0.6,0.9,0.2,1.8
"3256","BLAKELY SKYE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA, NA",0,0.1,0,0.9,0.2,1.2
"3257","BLAKELY SKYE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.9,0.2,1.2
"3258","BLAKELY SKYE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA, NA",0,0,0.6,0.4,0.1,1.1
"3259","BLAKELY SKYE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0,0.6,0.4,0.1,1.1
"3260","BLAKELY SKYE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA, NA",0,0,0,0.4,0.1,0.5
"3261","BLAKELY SKYE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA, NA",0,0,0,0.4,0.1,0.5
"3262","BLAKELY SKYE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3263","BLAKELY SKYE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0,0,0.4,0.1,0.5
"3264","BLAKELY SKYE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3265","BLAKELY SKYE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0,0.8,0.6,0.8,0.2,2.4
"3266","BLAKELY SKYE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0,0.8,0,0.9,0.2,1.9
"3267","BLAKELY SKYE, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0,0.7,0.6,0.4,0.1,1.8
"3268","BLAKELY SKYE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0,0.7,0,0.4,0.1,1.2
"3269","BLAKELY SKYE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.7,0,0.4,0.1,1.2
"3270","BLAKELY SKYE, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0,0.7,0.6,0.9,0.2,2.4
"3271","BLAKELY SKYE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA, NA",0,0.7,0,0.9,0.2,1.8
"3272","BLAKELY SKYE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.7,0,0.9,0.2,1.8
"3273","BLAKELY SKYE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA, NA",0,0.6,0.6,0.4,0.1,1.7
"3274","BLAKELY SKYE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.6,0.6,0.4,0.1,1.7
"3275","BLAKELY SKYE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA, NA",0,0.6,0,0.4,0.1,1.1
"3276","BLAKELY SKYE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA, NA",0,0.6,0,0.4,0.1,1.1
"3277","BLAKELY SKYE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0.6,0,0.4,0.1,1.1
"3278","BLAKELY SKYE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0.6,0,0.4,0.1,1.1
"3279","BLAKELY SKYE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.6,0,0.4,0.1,1.1
"3280","BLAKELY SKYE, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0,0.2,0.6,0.9,0.2,1.9
"3281","BLAKELY SKYE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA, NA",0,0.2,0,0.9,0.2,1.3
"3282","BLAKELY SKYE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.2,0,0.9,0.2,1.3
"3283","BLAKELY SKYE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA, NA",0,0.1,0.6,0.4,0.1,1.2
"3284","BLAKELY SKYE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0.6,0.4,0.1,1.2
"3285","BLAKELY SKYE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA, NA",0,0.1,0,0.4,0.1,0.6
"3286","BLAKELY SKYE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA, NA",0,0.1,0,0.4,0.1,0.6
"3287","BLAKELY SKYE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0.1,0,0.4,0.1,0.6
"3288","BLAKELY SKYE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0.1,0,0.4,0.1,0.6
"3289","BLAKELY SKYE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.4,0.1,0.6
"3290","BLAKELY SKYE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA, NA",0,0.1,0.6,0.9,0.2,1.8
"3291","BLAKELY SKYE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0.6,0.9,0.2,1.8
"3292","BLAKELY SKYE, WONG LEANNE, SUMANASEKERA TIANA, NA, NA",0,0.1,0,0.9,0.2,1.2
"3293","BLAKELY SKYE, WONG LEANNE, SUMANASEKERA TIANA, NA, NA",0,0.1,0,0.9,0.2,1.2
"3294","BLAKELY SKYE, WONG LEANNE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0.1,0,0.9,0.2,1.2
"3295","BLAKELY SKYE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0.1,0,0.9,0.2,1.2
"3296","BLAKELY SKYE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.9,0.2,1.2
"3297","BLAKELY SKYE, MILLER ZOE, SUMANASEKERA TIANA, NA, NA",0,0,0.6,0.4,0.1,1.1
"3298","BLAKELY SKYE, MILLER ZOE, SUMANASEKERA TIANA, NA, NA",0,0,0.6,0.4,0.1,1.1
"3299","BLAKELY SKYE, MILLER ZOE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0,0.6,0.4,0.1,1.1
"3300","BLAKELY SKYE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0,0.6,0.4,0.1,1.1
"3301","BLAKELY SKYE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0,0.6,0.4,0.1,1.1
"3302","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, NA",0,0,0,0.4,0.1,0.5
"3303","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, NA",0,0,0,0.4,0.1,0.5
"3304","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, NA",0,0,0,0.4,0.1,0.5
"3305","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3306","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, NA",0,0,0,0.4,0.1,0.5
"3307","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, NA",0,0,0,0.4,0.1,0.5
"3308","BLAKELY SKYE, SUMANASEKERA TIANA, NA, NA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3309","BLAKELY SKYE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA, NA",0,0,0,0.4,0.1,0.5
"3310","BLAKELY SKYE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3311","BLAKELY SKYE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA, NA",0,0,0,0.4,0.1,0.5
"3312","BLAKELY SKYE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA, NA",0,0,0,0.4,0.1,0.5
"3313","BLAKELY SKYE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3314","BLAKELY SKYE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0,0,0.4,0.1,0.5
"3315","BLAKELY SKYE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0,0,0.4,0.1,0.5
"3316","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",0,0.2,0,0.7,0.1,1
"3317","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, EICHMAN JORDIS",0,0.2,0,0.7,0.1,1
"3318","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, LINCOLN KALIYA",0,0.8,0,0.7,0.1,1.6
"3319","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, ROBERSON JOSCELYN",0,0.3,0,0.7,0.1,1.1
"3320","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, WONG LEANNE",0,0.3,0,1.2,0.2,1.7
"3321","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, MILLER ZOE",0,0.2,0.6,0.7,0.1,1.6
"3322","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DIAZ STELLA, SUMANASEKERA TIANA",0,0.2,0,0.8,0.1,1.1
"3323","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, EICHMAN JORDIS",0,0.2,0,0.7,0.1,1
"3324","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, LINCOLN KALIYA",0,0.8,0,0.7,0.1,1.6
"3325","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, ROBERSON JOSCELYN",0,0.3,0,0.7,0.1,1.1
"3326","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, WONG LEANNE",0,0.3,0,1.2,0.2,1.7
"3327","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, MILLER ZOE",0,0.2,0.6,0.7,0.1,1.6
"3328","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA, SUMANASEKERA TIANA",0,0.2,0,0.8,0.1,1.1
"3329","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, LINCOLN KALIYA",0,0.8,0,0.7,0.1,1.6
"3330","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, ROBERSON JOSCELYN",0,0.3,0,0.7,0.1,1.1
"3331","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, WONG LEANNE",0,0.3,0,1.2,0.2,1.7
"3332","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, MILLER ZOE",0,0.2,0.6,0.7,0.1,1.6
"3333","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, EICHMAN JORDIS, SUMANASEKERA TIANA",0,0.2,0,0.8,0.1,1.1
"3334","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, ROBERSON JOSCELYN",0,0.9,0,0.7,0.1,1.7
"3335","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, WONG LEANNE",0,0.9,0,1.2,0.2,2.3
"3336","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, MILLER ZOE",0,0.8,0.6,0.7,0.1,2.2
"3337","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, LINCOLN KALIYA, SUMANASEKERA TIANA",0,0.8,0,0.8,0.1,1.7
"3338","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN, WONG LEANNE",0,0.4,0,1.2,0.2,1.8
"3339","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN, MILLER ZOE",0,0.3,0.6,0.7,0.1,1.7
"3340","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0,0.3,0,0.8,0.1,1.2
"3341","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, WONG LEANNE, MILLER ZOE",0,0.3,0.6,1.2,0.2,2.3
"3342","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, WONG LEANNE, SUMANASEKERA TIANA",0,0.3,0,1.3,0.2,1.8
"3343","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, MILLER ZOE, SUMANASEKERA TIANA",0,0.2,0.6,0.8,0.1,1.7
"3344","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, SUMANASEKERA TIANA, NA",0,0.2,0,0.8,0.1,1.1
"3345","BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.2,0,0.8,0.1,1.1
"3346","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS",0,0.1,0,0.6,0,0.7
"3347","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA",0,0.7,0,0.6,0,1.3
"3348","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN",0,0.2,0,0.6,0,0.8
"3349","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE",0,0.2,0,1.1,0.1,1.4
"3350","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, MILLER ZOE",0,0.1,0.6,0.6,0,1.3
"3351","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3352","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, LINCOLN KALIYA",0,0.7,0,0.6,0,1.3
"3353","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, ROBERSON JOSCELYN",0,0.2,0,0.6,0,0.8
"3354","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, WONG LEANNE",0,0.2,0,1.1,0.1,1.4
"3355","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, MILLER ZOE",0,0.1,0.6,0.6,0,1.3
"3356","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, EICHMAN JORDIS, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3357","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, ROBERSON JOSCELYN",0,0.8,0,0.6,0,1.4
"3358","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, WONG LEANNE",0,0.8,0,1.1,0.1,2
"3359","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, MILLER ZOE",0,0.7,0.6,0.6,0,1.9
"3360","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, LINCOLN KALIYA, SUMANASEKERA TIANA",0,0.7,0,0.7,0,1.4
"3361","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN, WONG LEANNE",0,0.3,0,1.1,0.1,1.5
"3362","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN, MILLER ZOE",0,0.2,0.6,0.6,0,1.4
"3363","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0,0.2,0,0.7,0,0.9
"3364","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, WONG LEANNE, MILLER ZOE",0,0.2,0.6,1.1,0.1,2
"3365","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, WONG LEANNE, SUMANASEKERA TIANA",0,0.2,0,1.2,0.1,1.5
"3366","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, MILLER ZOE, SUMANASEKERA TIANA",0,0.1,0.6,0.7,0,1.4
"3367","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, SUMANASEKERA TIANA, NA",0,0.1,0,0.7,0,0.8
"3368","BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3369","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, LINCOLN KALIYA",0,0.7,0,0.6,0,1.3
"3370","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, ROBERSON JOSCELYN",0,0.2,0,0.6,0,0.8
"3371","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, WONG LEANNE",0,0.2,0,1.1,0.1,1.4
"3372","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, MILLER ZOE",0,0.1,0.6,0.6,0,1.3
"3373","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, EICHMAN JORDIS, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3374","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, ROBERSON JOSCELYN",0,0.8,0,0.6,0,1.4
"3375","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, WONG LEANNE",0,0.8,0,1.1,0.1,2
"3376","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, MILLER ZOE",0,0.7,0.6,0.6,0,1.9
"3377","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, LINCOLN KALIYA, SUMANASEKERA TIANA",0,0.7,0,0.7,0,1.4
"3378","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, ROBERSON JOSCELYN, WONG LEANNE",0,0.3,0,1.1,0.1,1.5
"3379","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, ROBERSON JOSCELYN, MILLER ZOE",0,0.2,0.6,0.6,0,1.4
"3380","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0,0.2,0,0.7,0,0.9
"3381","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, WONG LEANNE, MILLER ZOE",0,0.2,0.6,1.1,0.1,2
"3382","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, WONG LEANNE, SUMANASEKERA TIANA",0,0.2,0,1.2,0.1,1.5
"3383","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, MILLER ZOE, SUMANASEKERA TIANA",0,0.1,0.6,0.7,0,1.4
"3384","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, SUMANASEKERA TIANA, NA",0,0.1,0,0.7,0,0.8
"3385","BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3386","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, LINCOLN KALIYA, ROBERSON JOSCELYN",0,0.8,0,0.6,0,1.4
"3387","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, LINCOLN KALIYA, WONG LEANNE",0,0.8,0,1.1,0.1,2
"3388","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, LINCOLN KALIYA, MILLER ZOE",0,0.7,0.6,0.6,0,1.9
"3389","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, LINCOLN KALIYA, SUMANASEKERA TIANA",0,0.7,0,0.7,0,1.4
"3390","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, ROBERSON JOSCELYN, WONG LEANNE",0,0.3,0,1.1,0.1,1.5
"3391","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, ROBERSON JOSCELYN, MILLER ZOE",0,0.2,0.6,0.6,0,1.4
"3392","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0,0.2,0,0.7,0,0.9
"3393","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, WONG LEANNE, MILLER ZOE",0,0.2,0.6,1.1,0.1,2
"3394","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, WONG LEANNE, SUMANASEKERA TIANA",0,0.2,0,1.2,0.1,1.5
"3395","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, MILLER ZOE, SUMANASEKERA TIANA",0,0.1,0.6,0.7,0,1.4
"3396","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, SUMANASEKERA TIANA, NA",0,0.1,0,0.7,0,0.8
"3397","BOOTH CHARLOTTE, CAREY JADE, EICHMAN JORDIS, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3398","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, ROBERSON JOSCELYN, WONG LEANNE",0,0.9,0,1.1,0.1,2.1
"3399","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, ROBERSON JOSCELYN, MILLER ZOE",0,0.8,0.6,0.6,0,2
"3400","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, ROBERSON JOSCELYN, SUMANASEKERA TIANA",0,0.8,0,0.7,0,1.5
"3401","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, WONG LEANNE, MILLER ZOE",0,0.8,0.6,1.1,0.1,2.6
"3402","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, WONG LEANNE, SUMANASEKERA TIANA",0,0.8,0,1.2,0.1,2.1
"3403","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, MILLER ZOE, SUMANASEKERA TIANA",0,0.7,0.6,0.7,0,2
"3404","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, SUMANASEKERA TIANA, NA",0,0.7,0,0.7,0,1.4
"3405","BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.7,0,0.7,0,1.4
"3406","BOOTH CHARLOTTE, CAREY JADE, ROBERSON JOSCELYN, WONG LEANNE, MILLER ZOE",0,0.3,0.6,1.1,0.1,2.1
"3407","BOOTH CHARLOTTE, CAREY JADE, ROBERSON JOSCELYN, WONG LEANNE, SUMANASEKERA TIANA",0,0.3,0,1.2,0.1,1.6
"3408","BOOTH CHARLOTTE, CAREY JADE, ROBERSON JOSCELYN, MILLER ZOE, SUMANASEKERA TIANA",0,0.2,0.6,0.7,0,1.5
"3409","BOOTH CHARLOTTE, CAREY JADE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, NA",0,0.2,0,0.7,0,0.9
"3410","BOOTH CHARLOTTE, CAREY JADE, ROBERSON JOSCELYN, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.2,0,0.7,0,0.9
"3411","BOOTH CHARLOTTE, CAREY JADE, WONG LEANNE, MILLER ZOE, SUMANASEKERA TIANA",0,0.2,0.6,1.2,0.1,2.1
"3412","BOOTH CHARLOTTE, CAREY JADE, WONG LEANNE, SUMANASEKERA TIANA, NA",0,0.2,0,1.2,0.1,1.5
"3413","BOOTH CHARLOTTE, CAREY JADE, WONG LEANNE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.2,0,1.2,0.1,1.5
"3414","BOOTH CHARLOTTE, CAREY JADE, MILLER ZOE, SUMANASEKERA TIANA, NA",0,0.1,0.6,0.7,0,1.4
"3415","BOOTH CHARLOTTE, CAREY JADE, MILLER ZOE, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0.6,0.7,0,1.4
"3416","BOOTH CHARLOTTE, CAREY JADE, SUMANASEKERA TIANA, NA, NA",0,0.1,0,0.7,0,0.8
"3417","BOOTH CHARLOTTE, CAREY JADE, SUMANASEKERA TIANA, NA, NA",0,0.1,0,0.7,0,0.8
"3418","BOOTH CHARLOTTE, CAREY JADE, SUMANASEKERA TIANA, NA, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3419","BOOTH CHARLOTTE, CAREY JADE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, NA",0,0.1,0,0.7,0,0.8
"3420","BOOTH CHARLOTTE, CAREY JADE, SUMANASEKERA TIANA, SUMANASEKERA TIANA, SUMANASEKERA TIANA",0,0.1,0,0.7,0,0.8
"3421","BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA, EICHMAN JORDIS",0,0.1,0,0.1,0.1,0.3
"3422","BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA, LINCOLN KALIYA",0,0.7,0,0.1,0.1,0.9
"3423","BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA, ROBERSON JOSCELYN",0,0.2,0,0.1,0.1,0.4
"3424","BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA, WONG LEANNE",0,0.2,0,0.6,0.2,1
"3425","BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA, MILLER ZOE",0,0.1,0.6,0.1,0.1,0.9
