"","Combo","BB_Result","FX_Result","UB_Result","VT_Result","AllAround_Result","Total_Result"
"5981","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, MILLER ZOE",0.036,0.159,0.357,0.218,0.032,0.802
"5982","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, MATTHEWS NOLA",0.036,0.159,0.004,0.218,0.032,0.449
"5983","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, DIAZ STELLA",0.036,0.159,0.003,0.218,0.032,0.448
"5984","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, ROSEN KATELYN, DISIDORE AMELIA",0.036,0.159,0.003,0.218,0.032,0.448
"5985","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE, MATTHEWS NOLA",0.036,0.159,0.357,0.218,0.032,0.802
"5986","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE, DIAZ STELLA",0.036,0.159,0.357,0.218,0.032,0.802
"5987","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, MILLER ZOE, DISIDORE AMELIA",0.036,0.159,0.357,0.218,0.032,0.802
"5988","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, MATTHEWS NOLA, DIAZ STELLA",0.036,0.159,0.004,0.218,0.032,0.449
"5989","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.159,0.004,0.218,0.032,0.449
"5990","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, DIAZ STELLA, DISIDORE AMELIA",0.036,0.159,0.003,0.218,0.032,0.448
"5991","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, DISIDORE AMELIA, NA",0.036,0.159,0.003,0.218,0.032,0.448
"5992","ROBERSON JOSCELYN, SUMANASEKERA TIANA, WONG LEANNE, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.159,0.003,0.218,0.032,0.448
"5993","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA",0.036,0.634,0,0.954,0.036,1.66
"5994","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN",0.036,0.388,0.008,0.954,0.143,1.529
"5995","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, ROSEN KATELYN",0.036,0.343,0,0.954,0.036,1.369
"5996","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, MILLER ZOE",0.036,0.343,0.354,0.954,0.036,1.723
"5997","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, MATTHEWS NOLA",0.036,0.343,0.001,0.954,0.036,1.37
"5998","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, DIAZ STELLA",0.036,0.343,0,0.954,0.036,1.369
"5999","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CAREY JADE, DISIDORE AMELIA",0.036,0.343,0,0.954,0.036,1.369
"6000","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, CHILES JORDAN",0.036,0.556,0.008,0.293,0.109,1.002
"6001","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, ROSEN KATELYN",0.036,0.511,0,0.218,0.001,0.766
"6002","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, MILLER ZOE",0.036,0.511,0.354,0.218,0.001,1.12
"6003","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, MATTHEWS NOLA",0.036,0.511,0.001,0.218,0.001,0.767
"6004","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, DIAZ STELLA",0.036,0.511,0,0.218,0.001,0.766
"6005","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, LINCOLN KALIYA, DISIDORE AMELIA",0.036,0.511,0,0.218,0.001,0.766
"6006","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, ROSEN KATELYN",0.036,0.265,0.008,0.293,0.109,0.711
"6007","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, MILLER ZOE",0.036,0.265,0.362,0.293,0.109,1.065
"6008","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, MATTHEWS NOLA",0.036,0.265,0.009,0.293,0.109,0.712
"6009","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, DIAZ STELLA",0.036,0.265,0.008,0.293,0.109,0.711
"6010","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, CHILES JORDAN, DISIDORE AMELIA",0.036,0.265,0.008,0.293,0.109,0.711
"6011","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, MILLER ZOE",0.036,0.124,0.354,0.218,0.001,0.733
"6012","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, MATTHEWS NOLA",0.036,0.124,0.001,0.218,0.001,0.38
"6013","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, DIAZ STELLA",0.036,0.124,0,0.218,0.001,0.379
"6014","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, ROSEN KATELYN, DISIDORE AMELIA",0.036,0.124,0,0.218,0.001,0.379
"6015","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE, MATTHEWS NOLA",0.036,0.12,0.355,0.218,0.001,0.73
"6016","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE, DIAZ STELLA",0.036,0.12,0.354,0.218,0.001,0.729
"6017","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MILLER ZOE, DISIDORE AMELIA",0.036,0.12,0.354,0.218,0.001,0.729
"6018","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MATTHEWS NOLA, DIAZ STELLA",0.036,0.12,0.001,0.218,0.001,0.376
"6019","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.12,0.001,0.218,0.001,0.376
"6020","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DIAZ STELLA, DISIDORE AMELIA",0.036,0.12,0,0.218,0.001,0.375
"6021","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DISIDORE AMELIA, NA",0.036,0.12,0,0.218,0.001,0.375
"6022","ROBERSON JOSCELYN, SUMANASEKERA TIANA, BOOTH CHARLOTTE, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.12,0,0.218,0.001,0.375
"6023","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, CHILES JORDAN",0.036,0.634,0.008,0.954,0.143,1.775
"6024","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, ROSEN KATELYN",0.036,0.634,0,0.954,0.036,1.66
"6025","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, MILLER ZOE",0.036,0.634,0.354,0.954,0.036,2.014
"6026","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, MATTHEWS NOLA",0.036,0.634,0.001,0.954,0.036,1.661
"6027","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, DIAZ STELLA",0.036,0.634,0,0.954,0.036,1.66
"6028","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, LINCOLN KALIYA, DISIDORE AMELIA",0.036,0.634,0,0.954,0.036,1.66
"6029","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, ROSEN KATELYN",0.036,0.388,0.008,0.954,0.143,1.529
"6030","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, MILLER ZOE",0.036,0.388,0.362,0.954,0.143,1.883
"6031","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, MATTHEWS NOLA",0.036,0.388,0.009,0.954,0.143,1.53
"6032","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, DIAZ STELLA",0.036,0.388,0.008,0.954,0.143,1.529
"6033","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, CHILES JORDAN, DISIDORE AMELIA",0.036,0.388,0.008,0.954,0.143,1.529
"6034","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, MILLER ZOE",0.036,0.343,0.354,0.954,0.036,1.723
"6035","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, MATTHEWS NOLA",0.036,0.343,0.001,0.954,0.036,1.37
"6036","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, DIAZ STELLA",0.036,0.343,0,0.954,0.036,1.369
"6037","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, ROSEN KATELYN, DISIDORE AMELIA",0.036,0.343,0,0.954,0.036,1.369
"6038","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE, MATTHEWS NOLA",0.036,0.343,0.355,0.954,0.036,1.724
"6039","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE, DIAZ STELLA",0.036,0.343,0.354,0.954,0.036,1.723
"6040","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, MILLER ZOE, DISIDORE AMELIA",0.036,0.343,0.354,0.954,0.036,1.723
"6041","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, MATTHEWS NOLA, DIAZ STELLA",0.036,0.343,0.001,0.954,0.036,1.37
"6042","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.343,0.001,0.954,0.036,1.37
"6043","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, DIAZ STELLA, DISIDORE AMELIA",0.036,0.343,0,0.954,0.036,1.369
"6044","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, DISIDORE AMELIA, NA",0.036,0.343,0,0.954,0.036,1.369
"6045","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CAREY JADE, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.343,0,0.954,0.036,1.369
"6046","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, ROSEN KATELYN",0.036,0.556,0.008,0.293,0.109,1.002
"6047","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, MILLER ZOE",0.036,0.556,0.362,0.293,0.109,1.356
"6048","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, MATTHEWS NOLA",0.036,0.556,0.009,0.293,0.109,1.003
"6049","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, DIAZ STELLA",0.036,0.556,0.008,0.293,0.109,1.002
"6050","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, CHILES JORDAN, DISIDORE AMELIA",0.036,0.556,0.008,0.293,0.109,1.002
"6051","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, MILLER ZOE",0.036,0.511,0.354,0.218,0.001,1.12
"6052","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, MATTHEWS NOLA",0.036,0.511,0.001,0.218,0.001,0.767
"6053","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, DIAZ STELLA",0.036,0.511,0,0.218,0.001,0.766
"6054","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, ROSEN KATELYN, DISIDORE AMELIA",0.036,0.511,0,0.218,0.001,0.766
"6055","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE, MATTHEWS NOLA",0.036,0.511,0.355,0.218,0.001,1.121
"6056","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE, DIAZ STELLA",0.036,0.511,0.354,0.218,0.001,1.12
"6057","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, MILLER ZOE, DISIDORE AMELIA",0.036,0.511,0.354,0.218,0.001,1.12
"6058","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, MATTHEWS NOLA, DIAZ STELLA",0.036,0.511,0.001,0.218,0.001,0.767
"6059","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.511,0.001,0.218,0.001,0.767
"6060","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, DIAZ STELLA, DISIDORE AMELIA",0.036,0.511,0,0.218,0.001,0.766
"6061","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, DISIDORE AMELIA, NA",0.036,0.511,0,0.218,0.001,0.766
"6062","ROBERSON JOSCELYN, SUMANASEKERA TIANA, LINCOLN KALIYA, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.511,0,0.218,0.001,0.766
"6063","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, MILLER ZOE",0.036,0.265,0.362,0.293,0.109,1.065
"6064","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, MATTHEWS NOLA",0.036,0.265,0.009,0.293,0.109,0.712
"6065","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, DIAZ STELLA",0.036,0.265,0.008,0.293,0.109,0.711
"6066","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, ROSEN KATELYN, DISIDORE AMELIA",0.036,0.265,0.008,0.293,0.109,0.711
"6067","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE, MATTHEWS NOLA",0.036,0.265,0.362,0.293,0.109,1.065
"6068","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE, DIAZ STELLA",0.036,0.265,0.362,0.293,0.109,1.065
"6069","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, MILLER ZOE, DISIDORE AMELIA",0.036,0.265,0.362,0.293,0.109,1.065
"6070","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, MATTHEWS NOLA, DIAZ STELLA",0.036,0.265,0.009,0.293,0.109,0.712
"6071","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.265,0.009,0.293,0.109,0.712
"6072","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, DIAZ STELLA, DISIDORE AMELIA",0.036,0.265,0.008,0.293,0.109,0.711
"6073","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, DISIDORE AMELIA, NA",0.036,0.265,0.008,0.293,0.109,0.711
"6074","ROBERSON JOSCELYN, SUMANASEKERA TIANA, CHILES JORDAN, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.265,0.008,0.293,0.109,0.711
"6075","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE, MATTHEWS NOLA",0.036,0.124,0.355,0.218,0.001,0.734
"6076","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE, DIAZ STELLA",0.036,0.124,0.354,0.218,0.001,0.733
"6077","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, MILLER ZOE, DISIDORE AMELIA",0.036,0.124,0.354,0.218,0.001,0.733
"6078","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, MATTHEWS NOLA, DIAZ STELLA",0.036,0.124,0.001,0.218,0.001,0.38
"6079","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.124,0.001,0.218,0.001,0.38
"6080","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, DIAZ STELLA, DISIDORE AMELIA",0.036,0.124,0,0.218,0.001,0.379
"6081","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, DISIDORE AMELIA, NA",0.036,0.124,0,0.218,0.001,0.379
"6082","ROBERSON JOSCELYN, SUMANASEKERA TIANA, ROSEN KATELYN, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.124,0,0.218,0.001,0.379
"6083","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MILLER ZOE, MATTHEWS NOLA, DIAZ STELLA",0.036,0.12,0.355,0.218,0.001,0.73
"6084","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MILLER ZOE, MATTHEWS NOLA, DISIDORE AMELIA",0.036,0.12,0.355,0.218,0.001,0.73
"6085","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MILLER ZOE, DIAZ STELLA, DISIDORE AMELIA",0.036,0.12,0.354,0.218,0.001,0.729
"6086","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MILLER ZOE, DISIDORE AMELIA, NA",0.036,0.12,0.354,0.218,0.001,0.729
"6087","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MILLER ZOE, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.12,0.354,0.218,0.001,0.729
"6088","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MATTHEWS NOLA, DIAZ STELLA, DISIDORE AMELIA",0.036,0.12,0.001,0.218,0.001,0.376
"6089","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MATTHEWS NOLA, DISIDORE AMELIA, NA",0.036,0.12,0.001,0.218,0.001,0.376
"6090","ROBERSON JOSCELYN, SUMANASEKERA TIANA, MATTHEWS NOLA, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.12,0.001,0.218,0.001,0.376
"6091","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DIAZ STELLA, DISIDORE AMELIA, NA",0.036,0.12,0,0.218,0.001,0.375
"6092","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DIAZ STELLA, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.12,0,0.218,0.001,0.375
"6093","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DISIDORE AMELIA, NA, NA",0.036,0.12,0,0.218,0.001,0.375
"6094","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DISIDORE AMELIA, NA, NA",0.036,0.12,0,0.218,0.001,0.375
"6095","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DISIDORE AMELIA, NA, DISIDORE AMELIA",0.036,0.12,0,0.218,0.001,0.375
"6096","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DISIDORE AMELIA, DISIDORE AMELIA, NA",0.036,0.12,0,0.218,0.001,0.375
"6097","ROBERSON JOSCELYN, SUMANASEKERA TIANA, DISIDORE AMELIA, DISIDORE AMELIA, DISIDORE AMELIA",0.036,0.12,0,0.218,0.001,0.375
"6098","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, CAREY JADE",0.029,0.343,0.003,0.954,0.066,1.395
"6099","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, LINCOLN KALIYA",0.029,0.511,0.003,0.216,0.032,0.791
"6100","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, CHILES JORDAN",0.029,0.265,0.011,0.293,0.139,0.737
"6101","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, ROSEN KATELYN",0.029,0.159,0.003,0.216,0.032,0.439
"6102","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, MILLER ZOE",0.029,0.159,0.357,0.216,0.032,0.793
"6103","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, MATTHEWS NOLA",0.029,0.159,0.004,0.216,0.032,0.44
"6104","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, DIAZ STELLA",0.029,0.159,0.003,0.216,0.032,0.439
"6105","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, BOOTH CHARLOTTE, DISIDORE AMELIA",0.029,0.159,0.003,0.216,0.032,0.439
"6106","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, LINCOLN KALIYA",0.029,0.634,0.003,0.954,0.066,1.686
"6107","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, CHILES JORDAN",0.029,0.388,0.011,0.954,0.143,1.525
"6108","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, ROSEN KATELYN",0.029,0.343,0.003,0.954,0.066,1.395
"6109","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, MILLER ZOE",0.029,0.343,0.357,0.954,0.066,1.749
"6110","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, MATTHEWS NOLA",0.029,0.343,0.004,0.954,0.066,1.396
"6111","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, DIAZ STELLA",0.029,0.343,0.003,0.954,0.066,1.395
"6112","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CAREY JADE, DISIDORE AMELIA",0.029,0.343,0.003,0.954,0.066,1.395
"6113","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA, CHILES JORDAN",0.029,0.556,0.011,0.293,0.139,1.028
"6114","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA, ROSEN KATELYN",0.029,0.511,0.003,0.216,0.032,0.791
"6115","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA, MILLER ZOE",0.029,0.511,0.357,0.216,0.032,1.145
"6116","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA, MATTHEWS NOLA",0.029,0.511,0.004,0.216,0.032,0.792
"6117","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA, DIAZ STELLA",0.029,0.511,0.003,0.216,0.032,0.791
"6118","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, LINCOLN KALIYA, DISIDORE AMELIA",0.029,0.511,0.003,0.216,0.032,0.791
"6119","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN, ROSEN KATELYN",0.029,0.265,0.011,0.293,0.139,0.737
"6120","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN, MILLER ZOE",0.029,0.265,0.362,0.293,0.139,1.088
"6121","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN, MATTHEWS NOLA",0.029,0.265,0.011,0.293,0.139,0.737
"6122","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN, DIAZ STELLA",0.029,0.265,0.011,0.293,0.139,0.737
"6123","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, CHILES JORDAN, DISIDORE AMELIA",0.029,0.265,0.011,0.293,0.139,0.737
"6124","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, ROSEN KATELYN, MILLER ZOE",0.029,0.159,0.357,0.216,0.032,0.793
"6125","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, ROSEN KATELYN, MATTHEWS NOLA",0.029,0.159,0.004,0.216,0.032,0.44
"6126","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, ROSEN KATELYN, DIAZ STELLA",0.029,0.159,0.003,0.216,0.032,0.439
"6127","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, ROSEN KATELYN, DISIDORE AMELIA",0.029,0.159,0.003,0.216,0.032,0.439
"6128","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, MILLER ZOE, MATTHEWS NOLA",0.029,0.159,0.357,0.216,0.032,0.793
"6129","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, MILLER ZOE, DIAZ STELLA",0.029,0.159,0.357,0.216,0.032,0.793
"6130","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, MILLER ZOE, DISIDORE AMELIA",0.029,0.159,0.357,0.216,0.032,0.793
"6131","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, MATTHEWS NOLA, DIAZ STELLA",0.029,0.159,0.004,0.216,0.032,0.44
"6132","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, MATTHEWS NOLA, DISIDORE AMELIA",0.029,0.159,0.004,0.216,0.032,0.44
"6133","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, DIAZ STELLA, DISIDORE AMELIA",0.029,0.159,0.003,0.216,0.032,0.439
"6134","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, DISIDORE AMELIA, NA",0.029,0.159,0.003,0.216,0.032,0.439
"6135","ROBERSON JOSCELYN, SULLIVAN ASHLEE, WONG LEANNE, DISIDORE AMELIA, DISIDORE AMELIA",0.029,0.159,0.003,0.216,0.032,0.439
"6136","ROBERSON JOSCELYN, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE, LINCOLN KALIYA",0.029,0.634,0,0.954,0.036,1.653
"6137","ROBERSON JOSCELYN, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE, CHILES JORDAN",0.029,0.388,0.008,0.954,0.143,1.522
"6138","ROBERSON JOSCELYN, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE, ROSEN KATELYN",0.029,0.343,0,0.954,0.036,1.362
"6139","ROBERSON JOSCELYN, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE, MILLER ZOE",0.029,0.343,0.354,0.954,0.036,1.716
"6140","ROBERSON JOSCELYN, SULLIVAN ASHLEE, BOOTH CHARLOTTE, CAREY JADE, MATTHEWS NOLA",0.029,0.343,0.001,0.954,0.036,1.363
