X,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Year,FullName
20895,w,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,15,4.2,9.2,NA,13.4,2023,VOSS SARAH
20896,w,GER,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,38,4.2,9.233,NA,13.433,2023,VOSS SARAH
20897,w,GER,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,19,5.2,6.766,NA,11.966,2023,VOSS SARAH
20898,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,40,4.8,6.866,NA,11.666,2023,VOSS SARAH
20899,w,GER,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,13,5,7.466,NA,12.466,2023,VOSS SARAH
20900,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,85,4.8,6.9,0.3,11.4,2023,VOSS SARAH
20901,w,GER,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,21,5.3,6.7,NA,12,2023,VOSS SARAH
20902,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,17,5.1,8.166,NA,13.266,2023,VOSS SARAH
20903,w,GER,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,7,4.2,9.3,NA,13.5,2023,VOSS SARAH
20904,w,GER,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,15,4.2,9.2,NA,13.4,2023,VOSS SARAH
20984,w,NED,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,2,4.8,7.633,NA,12.433,2022,VEERMAN SANNA
20985,w,NED,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",BB,8,4.6,6.966,0.1,11.466,2022,VEERMAN SANNA
20986,w,NED,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,6,5.4,6.8,NA,12.2,2022,VEERMAN SANNA
20987,w,NED,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",UB,2,6.1,7.066,NA,13.166,2022,VEERMAN SANNA
20988,w,NED,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,19,4.6,7.05,NA,11.65,2022,VEERMAN SANNA
20989,w,NED,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,11,6,6.6,NA,12.6,2022,VEERMAN SANNA
20990,w,NED,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,10,4.9,7.6,NA,12.5,2022,VEERMAN SANNA
20991,w,NED,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,2,6.1,7.6,NA,13.7,2022,VEERMAN SANNA
20992,w,NED,2022-03-29,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",UB,6,5,7.6,NA,12.6,2022,VEERMAN SANNA
21029,w,NED,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,6,4.9,7.933,NA,12.833,2022,VISSER NAOMI
21030,w,NED,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",BB,6,5.1,6.933,0.1,11.933,2022,VISSER NAOMI
21031,w,NED,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,7,5,7.633,0.1,12.533,2022,VISSER NAOMI
21032,w,NED,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,8,5,6.733,0.3,11.433,2022,VISSER NAOMI
21033,w,NED,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,1,6.2,8.366,NA,14.566,2022,VISSER NAOMI
21034,w,NED,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",UB,2,6.2,6.9,NA,13.1,2022,VISSER NAOMI
21035,w,NED,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",BB,2,4.8,7.933,NA,12.733,2023,VISSER NAOMI
21036,w,NED,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",BB,NA,4.6,8.066,NA,12.666,2023,VISSER NAOMI
21037,w,NED,2023-06-11,2023 Osijek World Challenge Cup,final,"Osijek, Croatia.",UB,1,6,8.333,NA,14.333,2023,VISSER NAOMI
21038,w,NED,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia.",UB,1,6.2,8.366,NA,14.566,2023,VISSER NAOMI
21046,w,NED,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,9,4.8,6.933,NA,11.733,2022,VOLLEMAN TISHA
21047,w,NED,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",FX,3,5,7.133,NA,12.133,2022,VOLLEMAN TISHA
21048,w,NED,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,2,4.9,7.866,NA,12.766,2022,VOLLEMAN TISHA
21049,w,NED,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",UB,1,5.2,8.133,NA,13.333,2022,VOLLEMAN TISHA
21050,w,NED,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,1,5.2,7.866,NA,13.066,2022,VOLLEMAN TISHA
21051,w,NED,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",BB,9,4.7,7.8,NA,12.5,2022,VOLLEMAN TISHA
21052,w,NED,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",UB,10,5.2,7.45,NA,12.65,2022,VOLLEMAN TISHA
21053,w,NED,2022-03-29,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",UB,19,5.2,6.35,NA,11.55,2022,VOLLEMAN TISHA
21054,w,GER,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",BB,1,5.6,8.133,NA,13.733,2022,VOSS SARAH
21055,w,GER,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",BB,2,5.6,7.833,NA,13.433,2022,VOSS SARAH
21056,w,GER,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",UB,5,4.8,8.133,NA,12.933,2022,VOSS SARAH
21057,w,GER,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",UB,4,4.9,8.033,NA,12.933,2022,VOSS SARAH
21058,w,GER,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,13,4.2,8.933,NA,13.133,2022,VOSS SARAH
21059,w,GER,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT2,13,4,7.966,0.1,11.866,2022,VOSS SARAH
21060,w,GER,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,11,5.2,6.6,NA,11.8,2022,VOSS SARAH
21061,w,GER,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,4,5.1,7.766,0.2,12.666,2022,VOSS SARAH
21062,w,GER,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,4,5.1,7.733,0.1,12.733,2022,VOSS SARAH
21063,w,GER,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,2,5.1,8.4,NA,13.5,2022,VOSS SARAH
21064,w,GER,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",UB,2,5.4,7.4,NA,12.8,2022,VOSS SARAH
21101,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",BB,1,5.5,8.1,NA,13.6,2022,WATANABE HAZUKI
21102,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,5,5.4,8.2,NA,13.6,2022,WATANABE HAZUKI
21103,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,62,4.7,7.833,NA,12.533,2022,WATANABE HAZUKI
21104,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,35,5.5,7.733,NA,13.233,2022,WATANABE HAZUKI
21105,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,5.5,7.266,NA,12.766,2022,WATANABE HAZUKI
21106,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,23,5.4,6.9,NA,12.3,2023,WATANABE HAZUKI
21107,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,33,4.9,6.7,NA,11.6,2023,WATANABE HAZUKI
21108,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,34,5.4,6.05,NA,11.45,2023,WATANABE HAZUKI
21109,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,18,4.2,8.8,NA,13,2023,WATANABE HAZUKI
21110,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,18,0,0,NA,0,2023,WATANABE HAZUKI
21115,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,47,5,7.733,NA,12.733,2022,WEI XIAOYUAN
21116,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,1,6.6,8.366,NA,14.966,2022,WEI XIAOYUAN
21117,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,4,6.4,8.2,NA,14.6,2022,WEI XIAOYUAN
21118,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,6.6,8.133,NA,14.733,2022,WEI XIAOYUAN
21119,w,CHN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,68,4.2,8.7,NA,12.9,2022,WEI XIAOYUAN
21120,w,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,9,5.5,7.066,NA,12.566,2023,WEI XIAOYUAN
21121,w,CHN,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,9,5.8,7.366,NA,13.166,2023,WEI XIAOYUAN
21170,w,NED,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",BB,4,5.9,8.2,NA,14.1,2023,WEVERS SANNE
21171,w,NED,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,11,5.3,8.433,NA,13.733,2023,WEVERS SANNE
21172,w,NED,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,NA,5.7,7.233,NA,12.933,2023,WEVERS SANNE
21173,w,NED,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",BB,1,5.8,8,NA,13.8,2023,WEVERS SANNE
21174,w,NED,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,3,5.9,7.533,NA,13.433,2023,WEVERS SANNE
21175,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,38,5,7.766,NA,12.766,2023,WHITEHEAD EMILY
21176,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,50,5.3,7.5,NA,12.8,2023,WHITEHEAD EMILY
21177,w,AUS,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,140,4.6,7.866,0.3,12.166,2023,WHITEHEAD EMILY
21178,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,5,4.8,7.6,NA,12.4,2022,WHITEHEAD EMILY
21179,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,15,4.7,7.25,NA,11.95,2022,WHITEHEAD EMILY
21180,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,12,5,6.95,0.1,11.85,2022,WHITEHEAD EMILY
21181,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",FX,3,5,8.1,0.1,13,2022,WHITEHEAD EMILY
21182,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,4,5,7.85,0.1,12.75,2022,WHITEHEAD EMILY
21183,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,14,4.8,6.15,NA,10.95,2022,WHITEHEAD EMILY
21184,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,12,5.1,7,NA,12.1,2022,WHITEHEAD EMILY
21185,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,13,4.6,8.15,0.3,12.45,2022,WHITEHEAD EMILY
21187,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT2,8,4,8.233,0.3,11.933,2022,WHITEHEAD EMILY
21188,w,AUS,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT2,5,4,8.7,0.1,12.6,2022,WHITEHEAD EMILY
21327,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,5.7,8.066,NA,13.766,2022,WONG LEANNE
21328,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,21,5,8.766,NA,13.766,2022,WONG LEANNE
21329,w,USA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,9,4.2,8.9,NA,13.1,2022,WONG LEANNE
21330,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,20,5.4,7.966,NA,13.366,2023,WONG LEANNE
21331,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,NA,5.1,6.6,NA,11.7,2023,WONG LEANNE
21332,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,21,5.4,7.8,NA,13.2,2023,WONG LEANNE
21333,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,NA,5.4,7.766,NA,13.166,2023,WONG LEANNE
21334,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",UB,19,5.7,7.966,NA,13.666,2023,WONG LEANNE
21335,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,NA,5,9.066,NA,14.066,2023,WONG LEANNE
21336,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,11,5,9.166,NA,14.166,2023,WONG LEANNE
21337,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,7,4.2,8.733,0.1,12.833,2023,WONG LEANNE
21338,w,USA,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,10,4.2,8.9,NA,13.1,2023,WONG LEANNE
21348,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",BB,4,4.9,8.05,0,12.95,2023,WRIGHT TILLY
21349,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,7,4.8,7.6,0,12.4,2023,WRIGHT TILLY
21350,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,10,4.4,7.85,0,12.25,2023,WRIGHT TILLY
21351,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,16,4.5,7.4,0,11.9,2023,WRIGHT TILLY
21352,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,26,3.6,NA,0,12.5,2023,WRIGHT TILLY
21418,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,20,4.9,6.8,NA,11.7,2022,WALKER PAITYN
21419,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,23,4.7,6.45,0.1,11.05,2022,WALKER PAITYN
21420,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,2,5.7,7.85,NA,13.55,2022,WALKER PAITYN
21421,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,NA,4.2,8.45,NA,12.65,2022,WALKER PAITYN
21426,w,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,12,5.2,7.267,NA,12.467,2022,WATANABE HAZUKI
21427,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,1,6.4,8.6,NA,15,2022,WEI XIAOYUAN
21428,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,1,6.4,8.367,NA,14.767,2022,WEI XIAOYUAN
21564,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,NA,5.5,7.65,NA,13.15,2022,WONG LEANNE
21565,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,NA,5.6,7.8,NA,13.4,2022,WONG LEANNE
21566,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,NA,0,0,NA,0,2022,WONG LEANNE
21567,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,NA,5.7,8.5,NA,14.2,2022,WONG LEANNE
21568,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,NA,5.7,8.55,NA,14.25,2022,WONG LEANNE
21569,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,NA,0,0,NA,0,2022,WONG LEANNE
21570,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,1,5.4,8.25,0.1,13.55,2022,WONG LEANNE
21571,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",FX,3,5.7,7.9,NA,13.6,2022,WONG LEANNE
21572,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,8,5.6,7.25,NA,12.85,2022,WONG LEANNE
21573,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",VT,NA,5,9.4,NA,14.4,2022,WONG LEANNE
21574,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,16,5.2,7.5,NA,12.7,2023,WONG LEANNE
21575,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,4,5.6,7.9,NA,13.5,2023,WONG LEANNE
21576,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",UB,6,5.7,8.05,NA,13.75,2023,WONG LEANNE
21577,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,NA,5,9.15,NA,14.15,2023,WONG LEANNE
21578,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,NA,5.8,7.95,NA,13.75,2023,WONG LEANNE
21579,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,NA,5.5,8.2,NA,13.7,2023,WONG LEANNE
21580,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,NA,5.6,7.85,0.1,13.35,2023,WONG LEANNE
21581,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,NA,5.6,8.4,NA,14,2023,WONG LEANNE
21582,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,NA,5.7,8.3,NA,14,2023,WONG LEANNE
21583,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,NA,5.7,8.3,NA,14,2023,WONG LEANNE
21584,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,NA,5,9.25,NA,14.25,2023,WONG LEANNE
21585,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,NA,5,9.05,NA,14.05,2023,WONG LEANNE
21604,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,1,6.1,8.533,NA,14.633,2022,WU RAN
21605,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",BB,1,6.3,8.333,NA,14.633,2022,WU RAN
21606,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,1,5.7,8.133,NA,13.833,2022,WU RAN
21607,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,1,5.6,8.1,NA,13.7,2022,WU RAN
21608,w,CHN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,4,5.9,8.1,NA,14,2022,WU RAN
21611,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",BB,16,5.3,6.933,NA,12.233,2022,YAMADA CHIHARU
21612,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,36,5.3,7.166,NA,12.466,2022,YAMADA CHIHARU
21613,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",BB,NA,5.3,7.466,NA,12.766,2022,YAMADA CHIHARU
21614,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",FX,14,5.3,7.8,NA,13.1,2022,YAMADA CHIHARU
21615,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,28,5.3,7.8,NA,13.1,2022,YAMADA CHIHARU
21616,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,NA,5.3,7.733,NA,13.033,2022,YAMADA CHIHARU
21617,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",UB,9,5.7,7.766,NA,13.466,2022,YAMADA CHIHARU
21618,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,23,5.7,7.966,NA,13.666,2022,YAMADA CHIHARU
21619,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",UB,NA,5.7,7.966,NA,13.666,2022,YAMADA CHIHARU
21620,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,"Liverpool, England",VT,17,4.2,8.966,NA,13.166,2022,YAMADA CHIHARU
21621,w,JPN,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,43,4.2,9.033,NA,13.233,2022,YAMADA CHIHARU
21622,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,9,5.3,7.7,NA,13,2023,YAMADA CHIHARU
21623,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,32,5.1,6.65,0.1,11.65,2023,YAMADA CHIHARU
21624,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,8,5.7,7.9,NA,13.6,2023,YAMADA CHIHARU
21625,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT1,38,0,0,NA,0,2023,YAMADA CHIHARU
21626,w,JPN,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT2,38,0,0,NA,0,2023,YAMADA CHIHARU
21696,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,37,5.4,7.066,NA,12.466,2022,YEO SEOJEONG
21697,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,54,5.1,7.533,NA,12.633,2022,YEO SEOJEONG
21698,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,7,5.4,8.966,NA,14.366,2022,YEO SEOJEONG
21699,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT2,7,5,9.033,NA,14.033,2022,YEO SEOJEONG
21700,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,4,5,9.133,NA,14.133,2022,YEO SEOJEONG
21701,w,KOR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,28,5.6,7.466,NA,13.066,2023,YEO SEOJEONG
21702,w,KOR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,49,5.4,7.6,0.3,12.7,2023,YEO SEOJEONG
21703,w,KOR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,3,5.4,9.333,NA,14.733,2023,YEO SEOJEONG
21704,w,KOR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT2,3,5,9.233,NA,14.233,2023,YEO SEOJEONG
21705,w,KOR,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT2,3,5,9.3,NA,14.3,2023,YEO SEOJEONG
21779,w,CHN,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",VT1,3,5.2,8.566,NA,13.766,2023,YU LINMIN
21780,w,CHN,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT1,1,5.2,8.533,0.3,13.433,2023,YU LINMIN
21781,w,CHN,2023-03-12,2023 Baku World Cup,final,"Baku, Azerbaijan",VT2,3,4.2,8.8,NA,13,2023,YU LINMIN
21782,w,CHN,2023-03-12,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT2,1,4.2,8.8,0.1,12.9,2023,YU LINMIN
21783,w,CHN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT1,10,4.2,8.8,NA,13,2023,YU LINMIN
21784,w,CHN,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",VT2,10,4.8,7.633,0.3,12.133,2023,YU LINMIN
21848,w,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,14,5.8,6.367,NA,12.167,2022,YAMADA CHIHARU
21849,w,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,16,5.4,6.833,NA,12.233,2022,YAMADA CHIHARU
21850,w,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",UB,6,5.5,6.567,NA,12.067,2022,YAMADA CHIHARU
21851,w,JPN,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,5,5.7,8.2,NA,13.9,2022,YAMADA CHIHARU
21884,w,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,13,5.6,6.833,NA,12.433,2022,YEO SEOJEONG
21885,w,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,final,"Doha, Qatar",FX,5,5.5,7.6,NA,13.1,2022,YEO SEOJEONG
21886,w,KOR,2022-06-18,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,6,5.3,7.867,NA,13.167,2022,YEO SEOJEONG
